"taskID","transcription","valid","comments","userID","inputBy","track","automatedTranscription","sort","sortTwo"
,,,,,,,,,
,,,,,,,,,
"91823","come to life and work for you. In one model, we see people making bread, with women kneading dough, a man pounding ","no","","2029","Maria Benedetto Mozo; Melissa Kelland; Aditi","  Nile-005_Chunk_3.mp3","can you come to life and work for you in one model we see people making bread we women needing dough and man","3",""
"91823","magically come to life and work for you. In one model we see people making bread with women needing dough and a man pounding ","no","","2058","Maria Benedetto Mozo; Melissa Kelland; Aditi","  Nile-005_Chunk_3.mp3","can you come to life and work for you in one model we see people making bread we women needing dough and man","3",""
"91823","magically come to life and work for you. In one model, we see people making bread with women needing dough, a man pounding","yes","","2072","Maria Benedetto Mozo; Melissa Kelland; Aditi","  Nile-005_Chunk_3.mp3","can you come to life and work for you in one model we see people making bread we women needing dough and man","3",""
,,,,,,,,,
,,,,,,,,,
"91824","dough in a large bowl, and a woman shown with a pile of bread moulds over a fire. She's holding her hand out in front of her and that tells us that the fire","no","","2029","Maria Benedetto Mozo; Melissa Kelland; Aditi","  Nile-005_Chunk_4.mp3","in a large bowl and a woman shown with a pile of bread moulds over a fire she's holding her hand in front of her and that tells us","4",""
"91824","dough in a large bowl, and a woman shown with a pile of bread moulds over a fire. She's holding her hand out in front of her and that tells us that the fire","yes","","2072","Maria Benedetto Mozo; Melissa Kelland; Aditi","  Nile-005_Chunk_4.mp3","in a large bowl and a woman shown with a pile of bread moulds over a fire she's holding her hand in front of her and that tells us","4",""
"91824","dough in a large bowl and a woman shown with a pile of bread moulds over a fire she's holding her hand out in front of her and that tells us that the fire ","no","","2058","Maria Benedetto Mozo; Melissa Kelland; Aditi","  Nile-005_Chunk_4.mp3","in a large bowl and a woman shown with a pile of bread moulds over a fire she's holding her hand in front of her and that tells us","4",""
,,,,,,,,,
,,,,,,,,,
"91825","fire is hot. There's also a man leaning over a large container with a lid where the beer is fermenting, another model shows ","no","","2058","Maria Benedetto Mozo; Melissa Kelland; Aditi","  Nile-005_Chunk_5.mp3","where is hot there's also a man leaning over a large container with a lid where the beer is fermenting another","5",""
"91825","is hot. There's also a man leaning over a large container with a lid where the beer is fermenting. Another model","yes","","2072","Maria Benedetto Mozo; Melissa Kelland; Aditi","  Nile-005_Chunk_5.mp3","where is hot there's also a man leaning over a large container with a lid where the beer is fermenting another","5",""
"91825","is hot. There's also a man leaning over a large container with a lid where the beer is fermenting. Another model shows ","no","","2029","Maria Benedetto Mozo; Melissa Kelland; Aditi","  Nile-005_Chunk_5.mp3","where is hot there's also a man leaning over a large container with a lid where the beer is fermenting another","5",""
,,,,,,,,,
,,,,,,,,,
"91826","some butchers at work, they've just slaughtered a bull and are catching the blood and there is what looks like a three legged stool which is actually a ","no","","2058","Maria Benedetto Mozo; Melissa Kelland; Aditi","  Nile-005_Chunk_6.mp3","at work they've just slaughtered a ball and eye-catching the blood and there is what looks like a three legged stool which is actually","6",""
"91826","us some butchers at work. They've just slaughtered a boar, and are catching the blood, and there's what looks like a three-legged stool which is actually a butchers","no","Could be boar or bull","2029","Maria Benedetto Mozo; Melissa Kelland; Aditi","  Nile-005_Chunk_6.mp3","at work they've just slaughtered a ball and eye-catching the blood and there is what looks like a three legged stool which is actually","6",""
"91826","shows us some butchers at work. They've just slaughtered a bull, and are catching the blood. And there is what looks like a three-legged stool, which is actually a butcher...","yes","","2072","Maria Benedetto Mozo; Melissa Kelland; Aditi","  Nile-005_Chunk_6.mp3","at work they've just slaughtered a ball and eye-catching the blood and there is what looks like a three legged stool which is actually","6",""
,,,,,,,,,
,,,,,,,,,
"91827"," block and there's a model granary being filled with grain a man's climbing up some steps to the roof of the granary he's carrying a sack of ","no","","2058","Maria Benedetto Mozo; Melissa Kelland; Aditi","  Nile-005_Chunk_7.mp3","is block and there's a model Granary being filled with grain a man climbing up some steps to the roof of the Granary he's carrying a","7",""
"91827","block. And there's a model granary being filled with grain. A man is climbing up some steps to the roof of the granary; he is carrying a sack","no","","2029","Maria Benedetto Mozo; Melissa Kelland; Aditi","  Nile-005_Chunk_7.mp3","is block and there's a model Granary being filled with grain a man climbing up some steps to the roof of the Granary he's carrying a","7",""
"91827","'s block. And there's a model granary being filled with grain. A man's climbing up some steps to the roof of the granary. He's carrying a sack of","yes","","2072","Maria Benedetto Mozo; Melissa Kelland; Aditi","  Nile-005_Chunk_7.mp3","is block and there's a model Granary being filled with grain a man climbing up some steps to the roof of the Granary he's carrying a","7",""
,,,,,,,,,
,,,,,,,,,
"91828","              rain on his shoulders. And at the top of the stairs one of the two seated figures is a scribe. He has a writing board, or maybe a papyrus on his lap
","no","","2072","Maria Benedetto Mozo; Ferrari Marco; Melissa Kelland; Aditi","  Nile-005_Chunk_8.mp3","rain on his shoulders and at the top of the stairs one of the two seated figures is a Scribe he has a writing board or maybe a papyrus on his","8",""
"91828","grain on his shoulders and at the top of the stairs one of the two seated figures is a scribe he has a writing board or maybe a papyrus on his lap","no","","2058","Maria Benedetto Mozo; Ferrari Marco; Melissa Kelland; Aditi","  Nile-005_Chunk_8.mp3","rain on his shoulders and at the top of the stairs one of the two seated figures is a Scribe he has a writing board or maybe a papyrus on his","8",""
"91828","grain on his shoulders and at the top of the stairs one of the two seated figures is a Scribe. He has a writing board or maybe a papyrus on his leg.","no","","2051","Maria Benedetto Mozo; Ferrari Marco; Melissa Kelland; Aditi","  Nile-005_Chunk_8.mp3","rain on his shoulders and at the top of the stairs one of the two seated figures is a Scribe he has a writing board or maybe a papyrus on his","8",""
"91828","of grain on his shoulders, and at the top of the stairs, one of the two seated figures is a scribe. He has a writing board, or maybe a papyrus, on his lap. ","no","","2029","Maria Benedetto Mozo; Ferrari Marco; Melissa Kelland; Aditi","  Nile-005_Chunk_8.mp3","rain on his shoulders and at the top of the stairs one of the two seated figures is a Scribe he has a writing board or maybe a papyrus on his","8",""
,,,,,,,,,
,,,,,,,,,
"91829","","yes","","2058","Maria Benedetto Mozo; Ferrari Marco; Melissa Kelland","  Nile-005_Chunk_9.mp3","and is noting down how many sacks of Grain have been put in to the Granary you can see the whole for pouring the grain in beside him","9",""
"91829","and is noting down how many sack of grain have been put into the granary. You can see the hole for pouring the grain in beside him.","no","","2029","Maria Benedetto Mozo; Ferrari Marco; Melissa Kelland","  Nile-005_Chunk_9.mp3","and is noting down how many sacks of Grain have been put in to the Granary you can see the whole for pouring the grain in beside him","9",""
"91829","and is noting down how many sacks of Grain have been put in to the Granary. You can see the whole for pouring the grain in beside him","yes","","2051","Maria Benedetto Mozo; Ferrari Marco; Melissa Kelland","  Nile-005_Chunk_9.mp3","and is noting down how many sacks of Grain have been put in to the Granary you can see the whole for pouring the grain in beside him","9",""
,,,,,,,,,
,,,,,,,,,
"91830","This coffin is made of cedar wood. Cedar doesn't grow in Egypt, so had it to be imported from Lebanon, and was an expensive material to use. ","no","","2029","Maria Benedetto Mozo; Ferrari Marco; Melissa Kelland","  Nile-006_Chunk_0.mp3","is coffee is made of cedar wood expensive material to use","0",""
"91830","This coffee is made of cedar wood. Cedar does not grow in Egypt so it had been imported from Lebanon. It's so an expensive material to use.","no","","2051","Maria Benedetto Mozo; Ferrari Marco; Melissa Kelland","  Nile-006_Chunk_0.mp3","is coffee is made of cedar wood expensive material to use","0",""
"91830","This coffin is made of cedar wood. Cedar doesn't grow in Egypt so it had to be imported from Lebanon and was an expensive material to use. ","no","","2058","Maria Benedetto Mozo; Ferrari Marco; Melissa Kelland","  Nile-006_Chunk_0.mp3","is coffee is made of cedar wood expensive material to use","0",""
,,,,,,,,,
,,,,,,,,,
"91831","","yes","","2051","Ferrari Marco; Melissa Kelland; Catherine Upex","  Nile-006_Chunk_1.mp3","is being resistant to being eaten by insects so the Coffin is in pretty good condition despite being nearly 4000 years old there is some ancient water damage","1",""
"91831","is very resistant to being eaten by insects, so the coffin is in pretty good condition despite being 4000 years old. There is some ancient water damage that is most","no","","2083","Ferrari Marco; Melissa Kelland; Catherine Upex","  Nile-006_Chunk_1.mp3","is being resistant to being eaten by insects so the Coffin is in pretty good condition despite being nearly 4000 years old there is some ancient water damage","1",""
"91831","is very resistant to being eaten by insects so the coffin is in pretty good condition despite being nearly 4000 years old. There is some ancient water damage that is mostly ","no","","2058","Ferrari Marco; Melissa Kelland; Catherine Upex","  Nile-006_Chunk_1.mp3","is being resistant to being eaten by insects so the Coffin is in pretty good condition despite being nearly 4000 years old there is some ancient water damage","1",""
,,,,,,,,,
,,,,,,,,,
"91832","tell us that she was the daughter of someone called Wartehetep. She must have been fairly wealthy to afford a cedar coffin. ","yes","","2083","Ferrari Marco; Melissa Kelland; Catherine Upex","  Nile-006_Chunk_10.mp3","tell us that she was the daughter of someone called what he had up she must have been fairly wealthy to afford a Cedar coffin","10",""
"91832","","yes","","2051","Ferrari Marco; Melissa Kelland; Catherine Upex","  Nile-006_Chunk_10.mp3","tell us that she was the daughter of someone called what he had up she must have been fairly wealthy to afford a Cedar coffin","10",""
"91832","    tell us that she was the daughter of someone called [...] . She must have been fairly wealthy to afford a Cedar coffin","no","","2058","Ferrari Marco; Melissa Kelland; Catherine Upex","  Nile-006_Chunk_10.mp3","tell us that she was the daughter of someone called what he had up she must have been fairly wealthy to afford a Cedar coffin","10",""
,,,,,,,,,
,,,,,,,,,
"91833","[...] lived around 19:15 to 1870 BC and at that time there was a significant change in the beliefs about the afterlife","no","","2058","Giulia Gambino; Ferrari Marco; Melissa Kelland; Catherine Upex","  Nile-006_Chunk_11.mp3","not lived around 19:15 to 1870 BC and at that time there was a significant change in the beliefs about the afterlife","11",""
"91833","Nacht lived around 19:15 to 1870 BC and at that time there was a significant change in the beliefs about the afterlife","yes","I think the first word may be a man's name, even though I'm not sure about the spelling","2059","Giulia Gambino; Ferrari Marco; Melissa Kelland; Catherine Upex","  Nile-006_Chunk_11.mp3","not lived around 19:15 to 1870 BC and at that time there was a significant change in the beliefs about the afterlife","11",""
"91833","Nach lived around 1915 to 1870 BC and at that time there was a significant change in the beliefs about the afterlife. ","yes","Unsure how to spell the name so tried to do it phonetically","2083","Giulia Gambino; Ferrari Marco; Melissa Kelland; Catherine Upex","  Nile-006_Chunk_11.mp3","not lived around 19:15 to 1870 BC and at that time there was a significant change in the beliefs about the afterlife","11",""
"91833","","yes","","2051","Giulia Gambino; Ferrari Marco; Melissa Kelland; Catherine Upex","  Nile-006_Chunk_11.mp3","not lived around 19:15 to 1870 BC and at that time there was a significant change in the beliefs about the afterlife","11",""
,,,,,,,,,
,,,,,,,,,
"91834","","yes","","2051","Giulia Gambino; Ferrari Marco; Melissa Kelland; Catherine Upex","  Nile-006_Chunk_12.mp3","we can see this reflected in an inscription on the lid it's hard to make out in normal light but we've used a particular imaging technique to see","12",""
"91834"," we can see this reflected in an inscription on the lid. It's hard to make out in normal light but we've used a particular imaging technique to see it better","no","","2059","Giulia Gambino; Ferrari Marco; Melissa Kelland; Catherine Upex","  Nile-006_Chunk_12.mp3","we can see this reflected in an inscription on the lid it's hard to make out in normal light but we've used a particular imaging technique to see","12",""
"91834","we can see this reflected in an inscription on the lid it's hard to make out in normal light but we've used a particular imaging technique to see it better ","no","","2058","Giulia Gambino; Ferrari Marco; Melissa Kelland; Catherine Upex","  Nile-006_Chunk_12.mp3","we can see this reflected in an inscription on the lid it's hard to make out in normal light but we've used a particular imaging technique to see","12",""
"91834","","yes","","2083","Giulia Gambino; Ferrari Marco; Melissa Kelland; Catherine Upex","  Nile-006_Chunk_12.mp3","we can see this reflected in an inscription on the lid it's hard to make out in normal light but we've used a particular imaging technique to see","12",""
,,,,,,,,,
,,,,,,,,,
"91835","its called visible-light induced luminescence photography happily usually shortened to VIL photography","no","","2058","Giulia Gambino; Melissa Kelland; Catherine Upex","  Nile-006_Chunk_13.mp3","is cold visible-light induced luminescence photography happily usually shortened to VI l photography","13",""
"91835","It's called visible light induced luminescence photography, happily usually shortened to VIL photography ","no","","2083","Giulia Gambino; Melissa Kelland; Catherine Upex","  Nile-006_Chunk_13.mp3","is cold visible-light induced luminescence photography happily usually shortened to VI l photography","13",""
"91835","it's called ""Visible Light-Induced Luminescence Photography"", happily usually shortened to VIL Photography, right","no","","2059","Giulia Gambino; Melissa Kelland; Catherine Upex","  Nile-006_Chunk_13.mp3","is cold visible-light induced luminescence photography happily usually shortened to VI l photography","13",""
,,,,,,,,,
,,,,,,,,,
"91836","the start of the inscription the words say ""Oh Osiris nacht."" In other words, instead of going to be with the God Osiris","no","","2083","Giulia Gambino; Melissa Kelland; Catherine Upex","  Nile-006_Chunk_14.mp3","the start of the inscription the word say Osiris not in other words instead of going to be with the God Osiris","14",""
"91836","at the start of the inscription, the word say [Osiris not]. In other words, instead of going to be with the God Osiris
","yes","I'm not sure about what the inscription says","2059","Giulia Gambino; Melissa Kelland; Catherine Upex","  Nile-006_Chunk_14.mp3","the start of the inscription the word say Osiris not in other words instead of going to be with the God Osiris","14",""
"91836","  the start of the inscription the words say 'oh Osiris nacht'. In other words instead of going to be with the God Osiris","no","","2058","Giulia Gambino; Melissa Kelland; Catherine Upex","  Nile-006_Chunk_14.mp3","the start of the inscription the word say Osiris not in other words instead of going to be with the God Osiris","14",""
,,,,,,,,,
,,,,,,,,,
"91837","[...] went into the afterlife as Osiris and from this time onwards inscriptions regularly refer to the dead both men and women","no","","2058","Giulia Gambino; Melissa Kelland; Catherine Upex","  Nile-006_Chunk_15.mp3","act went into the afterlife as Osiris and from this time onwards inscriptions regularly refer to the dead both men and women","15",""
"91837","Nacht went into the afterlife as Osiris and from this time onward inscriptions regularly refer to the dead, both men and women ","no","Unsure how to spell name ""Nacht""?","2083","Giulia Gambino; Melissa Kelland; Catherine Upex","  Nile-006_Chunk_15.mp3","act went into the afterlife as Osiris and from this time onwards inscriptions regularly refer to the dead both men and women","15",""
"91837","[Nacht?] went into the afterlife as Osiris, and from this time onwards inscriptions regularly refer to the dead both men and women
","yes","I'm afraid the name is still difficult to understand.","2059","Giulia Gambino; Melissa Kelland; Catherine Upex","  Nile-006_Chunk_15.mp3","act went into the afterlife as Osiris and from this time onwards inscriptions regularly refer to the dead both men and women","15",""
,,,,,,,,,
,,,,,,,,,
"91838","as Osiris. To hear some more about VIL photography and Egyptian blue, select the more button ","yes","","2083","Giulia Gambino; Melissa Kelland; Catherine Upex","  Nile-006_Chunk_16.mp3","as Osiris to hear some more about the VL photography and Egyptian blue select the more button","16",""
"91838","as Osiris. To hear some more about the VL Photography and Egyptian Blue, select the MORE button","yes","","2059","Giulia Gambino; Melissa Kelland; Catherine Upex","  Nile-006_Chunk_16.mp3","as Osiris to hear some more about the VL photography and Egyptian blue select the more button","16",""
"91838","  as Osiris.To hear some more about the VIL photography and Egyptian blue select the more button
            ","no","","2058","Giulia Gambino; Melissa Kelland; Catherine Upex","  Nile-006_Chunk_16.mp3","as Osiris to hear some more about the VL photography and Egyptian blue select the more button","16",""
,,,,,,,,,
,,,,,,,,,
"91839","the effect of the front of the coffin, the side where the eye panel is painted. You can see that the planks are very straight and regular. the corners have","no","","2083","Giulia Gambino; Melissa Kelland; Catherine Upex","  Nile-006_Chunk_2.mp3","the effect of the front of the Coffin the side where the iPad on a painted you can see that the plants have very straight and regular the corners have","2",""
"91839","the effect of the front of the coffin, the side where the eye-panel is painted. You can see that the planks are very straight and regular, the corners have mitered","yes","","2059","Giulia Gambino; Melissa Kelland; Catherine Upex","  Nile-006_Chunk_2.mp3","the effect of the front of the Coffin the side where the iPad on a painted you can see that the plants have very straight and regular the corners have","2",""
"91839","  the effect of the front of the Coffin the side where the  eye panel is painted. You can see that the planks are very straight and regular the corners have mitered","no","","2058","Giulia Gambino; Melissa Kelland; Catherine Upex","  Nile-006_Chunk_2.mp3","the effect of the front of the Coffin the side where the iPad on a painted you can see that the plants have very straight and regular the corners have","2",""
,,,,,,,,,
,,,,,,,,,
"91840"," edges and there's a joint at the top of each corner [...with] together. They were held together with wooden dowels, but you can also see that they require a lot of","yes","","2059","Giulia Gambino; Melissa Kelland; Catherine Upex","  Nile-006_Chunk_3.mp3","hedges and the joint at the top of each corner King we're together they were held together with wooden dowels but you can also see that they require","3",""
"91840","edges and there's a joint at the top of each corner, keying wood together. They were held together with wooden dowels but you can also see that there are quite a lot of","no","","2083","Giulia Gambino; Melissa Kelland; Catherine Upex","  Nile-006_Chunk_3.mp3","hedges and the joint at the top of each corner King we're together they were held together with wooden dowels but you can also see that they require","3",""
"91840","edges and there's a joint at the top of each corner keying the wood together. They were held together with wooden dowels but you can also see that there are quite a lot of 

","no","","2058","Giulia Gambino; Melissa Kelland; Catherine Upex","  Nile-006_Chunk_3.mp3","hedges and the joint at the top of each corner King we're together they were held together with wooden dowels but you can also see that they require","3",""
,,,,,,,,,
,,,,,,,,,
"91841","extra, redundant holes in the edges of the wood. They're especially noticeable on the back of the coffin, facing us, and also on the lid","yes","","2059","Giulia Gambino; Melissa Kelland; Catherine Upex","  Nile-006_Chunk_4.mp3","extra redundant holes in the edges of the wood and also on the lid","4",""
"91841","       extra redundant holes in the edges of the wood they are especially noticeable at the back of the coffin facing us and also on the lid. It seems that at least some of the
            ","no","","2058","Giulia Gambino; Melissa Kelland; Catherine Upex","  Nile-006_Chunk_4.mp3","extra redundant holes in the edges of the wood and also on the lid","4",""
"91841","extra redundant holes in the edges of the wood. They are especially noticeable on the back of the coffin facing us, and also on the lid. It seems that at least some ","yes","","2083","Giulia Gambino; Melissa Kelland; Catherine Upex","  Nile-006_Chunk_4.mp3","extra redundant holes in the edges of the wood and also on the lid","4",""
,,,,,,,,,
,,,,,,,,,
"91842","the wood in this coffin has been recycled. From the length of the planks, they probably came from another coffin. The wood has been carefully smoothed to make a flat","yes","","2059","Giulia Gambino; Melissa Kelland; Catherine Upex","  Nile-006_Chunk_5.mp3","the wedding is coughing has been recycled from the length of the planks they probably came from another coffin that would have been carefully smooth to me","5",""
"91842","the wood in this coffin has been recycled. from the length of the planks, they probably came from another coffin. The wood has been carefully smoothed to make ","no","","2083","Giulia Gambino; Melissa Kelland; Catherine Upex","  Nile-006_Chunk_5.mp3","the wedding is coughing has been recycled from the length of the planks they probably came from another coffin that would have been carefully smooth to me","5",""
"91842","the wood in this coffin has been recycled, from the length of the planks they probably came from another coffin. The wood has been carefully smoothed to make a flat 
            ","no","","2058","Giulia Gambino; Melissa Kelland; Catherine Upex","  Nile-006_Chunk_5.mp3","the wedding is coughing has been recycled from the length of the planks they probably came from another coffin that would have been carefully smooth to me","5",""
,,,,,,,,,
,,,,,,,,,
"91843","surface for the decoration which is really eye catching it's meant to represent the decoration on the outside of earlier royal palaces. These were made of mud brick and ","no","","2058","Giulia Gambino; Melissa Kelland; Catherine Upex","  Nile-006_Chunk_6.mp3","outer surface for the decoration which is really eye-catching it's meant to represent the decoration on the outside of earlier royal palaces different made of mud brick","6",""
"91843"," outer surface for the decoration, which is really eye-catching. It's meant to represent the decoration on the outside of earlier royal palaces. These were made of mud-brick","yes","","2059","Giulia Gambino; Melissa Kelland; Catherine Upex","  Nile-006_Chunk_6.mp3","outer surface for the decoration which is really eye-catching it's meant to represent the decoration on the outside of earlier royal palaces different made of mud brick","6",""
"91843","outer surface for the decoration, which is really eye-catching. it's mean to represent the decoration on the outside of early royal palaces. these were made of mud brick","no","","2083","Giulia Gambino; Melissa Kelland; Catherine Upex","  Nile-006_Chunk_6.mp3","outer surface for the decoration which is really eye-catching it's meant to represent the decoration on the outside of earlier royal palaces different made of mud brick","6",""
,,,,,,,,,
,,,,,,,,,
"91844","brightly patterned hangs. The decoration has been laid out with black lines using a straight edge, like a ruler. The colors are made of red and yellow earth","no","","2059","Giulia Gambino; Melissa Kelland; Catherine Upex","  Nile-006_Chunk_7.mp3","brightly patterned hangs the decoration has been laid out with black lines using a straight edge like a ruler the colours are made of red and yellow","7",""
"91844","draped with brightly patterned hangings. The decoration has been laid out with black lines using a straight edge like a ruler. The colours are made of red and yellow earth ","no","","2058","Giulia Gambino; Melissa Kelland; Catherine Upex","  Nile-006_Chunk_7.mp3","brightly patterned hangs the decoration has been laid out with black lines using a straight edge like a ruler the colours are made of red and yellow","7",""
"91844","brightly patterned hangings. the decoration has been laid out with black lines using a straight edge like a ruler. the colours are made of red and yellow earth.","yes","","2083","Giulia Gambino; Melissa Kelland; Catherine Upex","  Nile-006_Chunk_7.mp3","brightly patterned hangs the decoration has been laid out with black lines using a straight edge like a ruler the colours are made of red and yellow","7",""
,,,,,,,,,
,,,,,,,,,
"91845","","yes","","2083","Giulia Gambino; Melissa Kelland; Catherine Upex","  Nile-006_Chunk_8.mp3","calcite for the white and Egyptian blue to get the greens they use the complicated mixture of yellow Earth Egyptian blue calcite","8",""
"91845"," calcite for the white and Egyptian blue to get the greens they've used a complicated mixture of yellow Earth Egyptian blue, calcite and a ","no","","2058","Giulia Gambino; Melissa Kelland; Catherine Upex","  Nile-006_Chunk_8.mp3","calcite for the white and Egyptian blue to get the greens they use the complicated mixture of yellow Earth Egyptian blue calcite","8",""
"91845","calcite for the white, and Egyptian Blue. To get the greens, they used a complicated mixture of yellow earth, Egyptian Blue, calcite","yes","","2059","Giulia Gambino; Melissa Kelland; Catherine Upex","  Nile-006_Chunk_8.mp3","calcite for the white and Egyptian blue to get the greens they use the complicated mixture of yellow Earth Egyptian blue calcite","8",""
,,,,,,,,,
,,,,,,,,,
"91846","the base green pigment. You might be surprised to know that this coffin was made for a woman. Her name was Nacht, the inscription","yes","","2059","Giulia Gambino; Melissa Kelland; Catherine Upex","  Nile-006_Chunk_9.mp3","the best green pigment you might be surprised to know that this coughing was made for a woman her name was knocked the in","9",""
"91846","the based green pigment. you might be surprised to know that this coffin was made for a woman. her name was nacht. the inscription ","yes","","2083","Giulia Gambino; Melissa Kelland; Catherine Upex","  Nile-006_Chunk_9.mp3","the best green pigment you might be surprised to know that this coughing was made for a woman her name was knocked the in","9",""
"91846","[...] based green pigment.  You might be surprised to know that this coffin was made for a woman her name was [...]  the inscription ","no","","2058","Giulia Gambino; Melissa Kelland; Catherine Upex","  Nile-006_Chunk_9.mp3","the best green pigment you might be surprised to know that this coughing was made for a woman her name was knocked the in","9",""
,,,,,,,,,
,,,,,,,,,
"91847","this coffin belonged to a man called [...] who lived about 3800 years ago. The first thing you notice about ","no","","2058","T May; Melissa Kelland; Catherine Upex","  Nile-007_Chunk_0.mp3","this coffin belong to a man called ahead who lived about 3800 years ago the first thing you know","0",""
"91847","This coffin belonged to a man called Usahet, who lived about 3800 years ago. The first thing you notice about ","no","The name of the man is hard to spell","2083","T May; Melissa Kelland; Catherine Upex","  Nile-007_Chunk_0.mp3","this coffin belong to a man called ahead who lived about 3800 years ago the first thing you know","0",""
"91847","This coffin belongs to a man called [usahet?] who lived about 3800 years ago. The first thing you notice about...","no","Need to check name of man mentioned.","2028","T May; Melissa Kelland; Catherine Upex","  Nile-007_Chunk_0.mp3","this coffin belong to a man called ahead who lived about 3800 years ago the first thing you know","0",""
,,,,,,,,,
,,,,,,,,,
"91848","about the coffin is that it's not a rectangular box like earlier coffins it's anthropoid in other words it's shaped like a body wrapped in linen","no","","2058","T May; Melissa Kelland; Catherine Upex","  Nile-007_Chunk_1.mp3","at the Coffin is that it's not a rectangular box like earlier coffins it's anthropoid in other words it's shaped like a body wrapped in linen","1",""
"91848","about the coffin, is that it's not a rectangular box like earlier coffins. it's anthropoid. in other words it's shaped like a body wrapped in linen. ","no","","2083","T May; Melissa Kelland; Catherine Upex","  Nile-007_Chunk_1.mp3","at the Coffin is that it's not a rectangular box like earlier coffins it's anthropoid in other words it's shaped like a body wrapped in linen","1",""
"91848","at the coffin is that it's not a rectangular box like earlier coffins. It's anthropoid - in other words it's shaped like a body wrapped in linen","yes","","2028","T May; Melissa Kelland; Catherine Upex","  Nile-007_Chunk_1.mp3","at the Coffin is that it's not a rectangular box like earlier coffins it's anthropoid in other words it's shaped like a body wrapped in linen","1",""
,,,,,,,,,
,,,,,,,,,
"91849","  the University of Liverpool the Coffin box and lid are hollowed out of 2 whole pieces of Sycamore fig there's an extra strip of wood along the rim ","no","","2058","T May; Melissa Kelland; Catherine Upex","  Nile-007_Chunk_10.mp3","the University of Liverpool the Coffin box and lid are hollowed out of 2 whole pieces of Sycamore fig there's an extra strip of wood","10",""
"91849","the University of Liverpool. The coffin box and lid are hollowed out of two whole pieces of Sycamore fig. There's an extra strip of wood along the...","no","Check guidelines for numbers 2 or two?","2028","T May; Melissa Kelland; Catherine Upex","  Nile-007_Chunk_10.mp3","the University of Liverpool the Coffin box and lid are hollowed out of 2 whole pieces of Sycamore fig there's an extra strip of wood","10",""
"91849","","yes","","2083","T May; Melissa Kelland; Catherine Upex","  Nile-007_Chunk_10.mp3","the University of Liverpool the Coffin box and lid are hollowed out of 2 whole pieces of Sycamore fig there's an extra strip of wood","10",""
,,,,,,,,,
,,,,,,,,,
"91850"," of the coffin box on the left side to make a strong anchor for the [...] used to peg the lid on the white decoration on the outside is painted over a thick ","no","","2058","T May; Melissa Kelland; Catherine Upex","  Nile-007_Chunk_11.mp3","box on the left side to make a strong anchor for the tenants used to peg the lid on the white decoration on the outside is painted over","11",""
"91850","the coffin box on the left side to make a strong anchor for the tenons used to peg the lid on. the white decoration on the outside is painted over a thick","no","","2083","T May; Melissa Kelland; Catherine Upex","  Nile-007_Chunk_11.mp3","box on the left side to make a strong anchor for the tenants used to peg the lid on the white decoration on the outside is painted over","11",""
"91850","box on the left side to make a strong anchor for the tenants used to peg the lid on. The white decoration on the outside is painted over a thick...","no","Check meaning of 
 for the tenants used to peg the lid on.","2028","T May; Melissa Kelland; Catherine Upex","  Nile-007_Chunk_11.mp3","box on the left side to make a strong anchor for the tenants used to peg the lid on the white decoration on the outside is painted over","11",""
,,,,,,,,,
,,,,,,,,,
"91851","preparation layer made of calcite. In order to make sure that it stuck properly to the coffin, they glued striped of linen on first, before applying the calcite. ","no","","2083","T May; Melissa Kelland; Catherine Upex","  Nile-007_Chunk_12.mp3","preparations are made of calcite in order to make sure that it's tteokbokki to the Coffin they glued strips of linen on first before applying the calcite","12",""
"91851","preparation layer made of calcite in order to make sure that it stuck properly to the coffin they glued strips of linen on first before applying the calcite

            ","no","","2058","T May; Melissa Kelland; Catherine Upex","  Nile-007_Chunk_12.mp3","preparations are made of calcite in order to make sure that it's tteokbokki to the Coffin they glued strips of linen on first before applying the calcite","12",""
"91851","? preparations are made of calcite. In order to make sure that it stuck properly to the coffin they glued strips of linen on first before applying the calcite.","no","First word unclear. Major error mid sentence...","2028","T May; Melissa Kelland; Catherine Upex","  Nile-007_Chunk_12.mp3","preparations are made of calcite in order to make sure that it's tteokbokki to the Coffin they glued strips of linen on first before applying the calcite","12",""
,,,,,,,,,
,,,,,,,,,
"91852","when we opened the coffin to examine it, we were surprised to discover that the wood of the box had split from top to bottom while the coffin was being made. The craftsman ","no","","2083","T May; Melissa Kelland; Alessandra Failla; Catherine Upex","  Nile-007_Chunk_13.mp3","open the coffins for examiners we were surprised to discover that would of the box of split from top to bottom while the coffee was being made the craftsman","13",""
"91852","When we opened the coffin to examine it, we were surprised to discover that wood of the box had split from top to bottom while the coffin was being made. The craftsmen","no","Coffin translated as coffee on this occasion!","2028","T May; Melissa Kelland; Alessandra Failla; Catherine Upex","  Nile-007_Chunk_13.mp3","open the coffins for examiners we were surprised to discover that would of the box of split from top to bottom while the coffee was being made the craftsman","13",""
"91852","when we opened the coffin to examine it we were surprised to discover that the wood of the box had split from top to bottom while the coffin was being made. The craftsman repaired the ","no","","2058","T May; Melissa Kelland; Alessandra Failla; Catherine Upex","  Nile-007_Chunk_13.mp3","open the coffins for examiners we were surprised to discover that would of the box of split from top to bottom while the coffee was being made the craftsman","13",""
